#name	taxonomy_id
[Eubacterium] rectale (GCA_003470065)	39491
[Eubacterium] rectale (GCA_003471975)	39491
[Eubacterium] rectale (GCA_003474555)	39491
[Eubacterium] rectale (GCA_003474615)	39491
[Eubacterium] rectale (GCA_003474775)	39491
[Eubacterium] rectale M104/1 (GCA_000209955)	657317
[Eubacterium] siraeum 70/3 (GCA_000209915)	657319
[Eubacterium] siraeum DSM 15702 (GCA_000154325)	428128
[Eubacterium] siraeum (GCA_001404415)	39492
[Eubacterium] siraeum V10Sc8a (GCA_000210635)	717961
[Eubacterium] yurii (GCA_900167215)	39498
[Eubacterium] yurii subsp. margaretiae ATCC 43715 (GCA_000146855)	864565
[Flavobacterium] sp. 29 (GCA_002754355)	2035197
[Flavobacterium] thermophilum (GCA_900450595)	1414643
[Flexibacter] sp. ATCC 35103 (GCA_001975985)	1937528
[Flexibacter] sp. ATCC 35208 (GCA_001975825)	1936242
[Haemophilus] ducreyi 35000HP (GCA_000007945)	233412
[Haemophilus] ducreyi (GCA_900637315)	730
[Haemophilus] felis (GCA_002015125)	123822
[Mannheimia] succiniciproducens MBEL55E (GCA_000007745)	221988
[Mycobacterium] stephanolepidis (GCA_002356335)	1520670
'Nostoc azollae' 0708 (GCA_000196515)	551115
[Oscillatoria] sp. PCC 6506 (GCA_000180455)	272129
'Osedax' symbiont bacterium Rs2_46_30_T18 (GCA_002163025)	1856298
[Pasteurella] aerogenes (GCA_900637275)	749
[Pasteurella] mairii (GCA_900454475)	757
[Polyangium] brachysporum str. DSM 7029 (GCA_001017435)	413882
[Propionibacterium] humerusii HL044PA1 (GCA_000144085)	765109
[Propionibacterium] humerusii P08 (GCA_000204235)	999892
[Propionibacterium] namnetense SK182B-JCVI (GCA_000221145)	1051006
[Pseudomonas] geniculata N1 (GCA_000258575)	1167641
[Pseudomonas] mesoacidophila (GCA_002362295)	265293
[Ruminococcus] gnavus ATCC 29149 (GCA_000169475)	411470
[Ruminococcus] gnavus CAG:126 str. MGS:126 (GCA_000433555)	1263106
[Ruminococcus] gnavus (GCA_002865285)	33038
[Ruminococcus] gnavus (GCA_002865305)	33038
[Ruminococcus] gnavus (GCA_002865325)	33038
[Ruminococcus] gnavus (GCA_002865345)	33038
[Ruminococcus] gnavus (GCA_002865355)	33038
[Ruminococcus] gnavus (GCA_002865405)	33038
[Ruminococcus] gnavus (GCA_002865485)	33038
[Ruminococcus] gnavus (GCA_003436535)	33038
[Ruminococcus] gnavus (GCA_003438585)	33038
[Ruminococcus] gnavus (GCA_003457855)	33038
[Ruminococcus] gnavus (GCA_003459705)	33038
[Ruminococcus] gnavus (GCA_003467625)	33038
[Ruminococcus] gnavus (GCA_003468635)	33038
[Ruminococcus] gnavus (GCA_003470265)	33038
[Ruminococcus] gnavus (GCA_003471005)	33038
[Ruminococcus] gnavus (GCA_003471265)	33038
[Ruminococcus] gnavus (GCA_003475065)	33038
[Ruminococcus] gnavus (GCA_003475365)	33038
[Ruminococcus] torques ATCC 27756 (GCA_000153925)	411460
[Ruminococcus] torques CAG:61 str. MGS:61 (GCA_000432115)	1263108
[Ruminococcus] torques (GCA_001405315)	33039
[Ruminococcus] torques (GCA_001406235)	33039
[Ruminococcus] torques (GCA_001406495)	33039
[Ruminococcus] torques (GCA_001406755)	33039
[Ruminococcus] torques (GCA_003470435)	33039
[Ruminococcus] torques (GCA_004167165)	33039
[Ruminococcus] torques L2-14 (GCA_000210035)	657313
Abditibacterium utsteinense str. LMG 29911 (GCA_002973605)	1960156
Abiotrophia defectiva ATCC 49176 (GCA_000160075)	592010
Abiotrophia sp. HMSC24B09 (GCA_001815865)	1581061
Absiella dolichum DSM 3991 (GCA_000154285)	428127
Absiella dolichum (GCA_003474925)	31971
Absiella sp. AM09-45 (GCA_003433745)	2291993
Absiella sp. AM27-20 (GCA_003480975)	2292277
Abyssibacter profundi str. OUC007 (GCA_003151135)	2182787
Abyssicoccus albus str. DSM 29158 (GCA_003815035)	1817405
Acaryochloris marina MBIC11017 str. MBIC 11017 (GCA_000018105)	329726
Acaryochloris sp. RCC1774 (GCA_003231495)	1764569
Acetanaerobacterium elongatum (GCA_900103835)	258515
Acetatifactor muris (GCA_900248245)	879566
Acetitomaculum ruminis DSM 5522 (GCA_900112085)	1120918
Acetivibrio ethanolgignens str. ACET-33324 (GCA_001461035)	290052
Acetoanaerobium noterae (GCA_900168025)	745369
Acetobacter aceti 1023 (GCA_000691125)	1457393
Acetobacter aceti (GCA_002005445)	435
Acetobacter aceti NBRC 14818 (GCA_000963905)	887700
Acetobacter ascendens str. LMG 1590 (GCA_001766235)	481146
Acetobacter ascendens str. SRCM101447 (GCA_002173775)	481146
Acetobacter cerevisiae (GCA_001580535)	178900
Acetobacter cerevisiae (GCA_001581075)	178900
Acetobacter cerevisiae (GCA_001581105)	178900
Acetobacter cibinongensis 4H-1 (GCA_000963925)	1231339
Acetobacter cibinongensis (GCA_002153775)	146475
Acetobacter fabarum (GCA_002276555)	483199
Acetobacter ghanensis str. LMG 23848T (GCA_001499675)	431306
Acetobacter indonesiensis 5H-1 (GCA_000963945)	1231340
Acetobacter indonesiensis (GCA_002153545)	104101
Acetobacter malorum str. DmCS_005 (GCA_000743885)	178901
Acetobacter malorum (GCA_001580615)	178901
Acetobacter malorum (GCA_001580695)	178901
Acetobacter malorum (GCA_001581035)	178901
Acetobacter malorum (GCA_001581085)	178901
Acetobacter malorum str. CECT 7742 (GCA_001642635)	178901
Acetobacter malorum (GCA_002153605)	178901
Acetobacter okinawensis (GCA_002153655)	1076594
Acetobacter orientalis 21F-2 (GCA_000963965)	1231341
Acetobacter orientalis (GCA_002153475)	146474
Acetobacter orientalis (GCA_002153685)	146474
Acetobacter orientalis (GCA_002153735)	146474
Acetobacter orientalis str. FAN1 (GCA_003966365)	146474
Acetobacter orleanensis JCM 7639 (GCA_000964205)	1231342
Acetobacter pasteurianus 386B (GCA_000723785)	1266844
Acetobacter pasteurianus str. SRCM100623 (GCA_001662905)	438
Acetobacter pasteurianus IFO 3283-01 (GCA_000010825)	634452
Acetobacter pasteurianus NBRC 3188 (GCA_003850825)	1226663
Acetobacter pasteurianus NBRC 3278 (GCA_003850885)	1226660
Acetobacter pasteurianus NBRC 3299 (GCA_003850965)	1226665
Acetobacter pasteurianus subsp. pasteurianus str. SRCM1001342 (GCA_002173735)	481145
Acetobacter pasteurianus subsp. pasteurianus LMG 1262 = NBRC 106471 (GCA_003850805)	940265
Acetobacter persici (GCA_002006565)	1076596
Acetobacter persici (GCA_002153675)	1076596
Acetobacter pomorum DM001 (GCA_000193245)	945681
Acetobacter pomorum str. LHT 2458 (GCA_002738225)	65959
Acetobacter pomorum (GCA_003391275)	65959
Acetobacter senegalensis str. 108B (GCA_001499615)	446692
Acetobacter senegalensis (GCA_001580995)	446692
Acetobacter senegalensis (GCA_002156945)	446692
Acetobacter sp. B6 (GCA_004014775)	2500548
Acetobacter sp. BCRC 14118 (GCA_003332175)	1868878
Acetobacter sp. DmW_043 (GCA_002153485)	1670658
Acetobacter sp. DsW_54 (GCA_002153575)	1670660
Acetobacter syzygii (GCA_002276805)	146476
Acetobacter tropicalis str. DmCS_006 (GCA_000755665)	104102
Acetobacter tropicalis (GCA_001580945)	104102
Acetobacter tropicalis (GCA_002153795)	104102
Acetobacter tropicalis (GCA_002549835)	104102
Acetobacter tropicalis NBRC 101654 (GCA_000225485)	749388
Acetobacteraceae bacterium AT-5844 (GCA_000245075)	1054213
Acetobacteraceae bacterium DB1506 (GCA_003258945)	2230885
Acetobacteraceae bacterium (GCA_003506895)	1909293
Acetobacteraceae bacterium (GCA_004843165)	1909293
Acetobacteraceae bacterium (GCA_004843345)	1909293
Acetobacteraceae bacterium KEBCLARHB70R (GCA_005844085)	2582866
Acetobacterium bakii str. DSM 8239 (GCA_001263355)	52689
Acetobacterium sp. KB-1 (GCA_003260995)	2184575
Acetobacterium sp. MES1 (GCA_002237635)	1899015
Acetobacterium wieringae str. DSM 1911 (GCA_001766835)	52694
Acetobacterium woodii DSM 1030 (GCA_000247605)	931626
Acetobacteroides hydrogenigenes str. RL-C (GCA_004340205)	979970
Acetohalobium arabaticum DSM 5501 (GCA_000144695)	574087
Acetomicrobium mobile DSM 13181 (GCA_000266925)	891968
Acetomicrobium thermoterrenum DSM 13490 (GCA_900107215)	1120987
Acetonema longum DSM 6540 (GCA_000219125)	1009370
Acholeplasma laidlawii PG-8A (GCA_000018785)	441768
Achromobacter agilis (GCA_900496965)	1353888
Achromobacter aloeverae str. AVA-1 (GCA_004121055)	1750518
Achromobacter arsenitoxydans SY8 (GCA_000236785)	477184
Achromobacter denitrificans (GCA_003939895)	32002
Achromobacter insolitus (GCA_900637265)	217204
Achromobacter insuavis AXX-A (GCA_000219745)	1003200
Achromobacter marplatensis str. strain ANA (GCA_000286415)	470868
Achromobacter marplatensis str. CECT 7342 (GCA_003315095)	470868
Achromobacter piechaudii ATCC 43553 (GCA_000164035)	742159
Achromobacter piechaudii str. GCS2 (GCA_001262515)	72556
Achromobacter pulmonis str. ANB-1 (GCA_002885955)	1389932
Achromobacter ruhlandii str. SCCH3:Ach 33-1365 Achromobacter ruhlandii ST36 (GCA_002082135)	72557
Achromobacter ruhlandii str. Ar319 (GCA_002799605)	72557
Achromobacter sp. 2789STDY5608607 (GCA_001299135)	1806497
Achromobacter sp. 2789STDY5608614 (GCA_001298835)	1806498
Achromobacter sp. 2789STDY5608625 (GCA_001299355)	1806481
Achromobacter sp. 2789STDY5608628 (GCA_001299435)	1806493
Achromobacter sp. AONIH1 (GCA_002902905)	1758194
Achromobacter sp. ATCC31444 (GCA_001298955)	1806484
Achromobacter sp. HZ28 (GCA_002209495)	2015171
Achromobacter sp. LMG 30378 (GCA_900496975)	2069367
Achromobacter sp. MFA1 R4 (GCA_900156745)	1881016
Achromobacter sp. MYb9 (GCA_002975275)	1827284
Achromobacter sp. Root170 (GCA_001428165)	1736480
Achromobacter sp. Root565 (GCA_001427425)	1736564
Achromobacter sp. Root83 (GCA_001428845)	1736602
Achromobacter sp. RTa (GCA_000757485)	1532557
Achromobacter spanius str. 6 (GCA_002926155)	217203
Achromobacter spanius (GCA_002966795)	217203
Achromobacter spanius str. UQ283 (GCA_003994415)	217203
Achromobacter spanius (GCA_900636675)	217203
Achromobacter xylosoxidans A8 (GCA_000165835)	762376
Achromobacter xylosoxidans (GCA_001299235)	85698
Achromobacter xylosoxidans (GCA_001457475)	85698
Achromobacter xylosoxidans (GCA_001558755)	85698
Achromobacter xylosoxidans (GCA_001641525)	85698
Achromobacter xylosoxidans (GCA_001654705)	85698
Achromobacter xylosoxidans (GCA_001957065)	85698
Achromobacter xylosoxidans str. GD003A (GCA_003503255)	85698
Acidaminobacter hydrogenoformans DSM 2784 (GCA_900103005)	1120920
Acidaminococcus fermentans DSM 20731 (GCA_000025305)	591001
Acidaminococcus fermentans (GCA_900115425)	905
Acidaminococcus intestini str. D21 (GCA_000174215)	187327
Acidaminococcus intestini RyC-MR95 str. RYC-MR95 (GCA_000230275)	568816
Acidaminococcus sp. AM05-11 (GCA_003472805)	2291997
Acidaminococcus sp. AM33-14BH (GCA_003603525)	2292909
Acidaminococcus sp. CAG:542 str. MGS:542 (GCA_000437815)	1262687
Acidianus brierleyi (GCA_003201835)	41673
Acidianus hospitalis W1 (GCA_000213215)	933801
Acidianus manzaensis (GCA_002116695)	282676
Acidianus sulfidivorans JP7 (GCA_003201765)	619593
Acidibacillus ferrooxidans (GCA_001516615)	1765683
Acidibacillus ferrooxidans (GCA_001602485)	1765683
Acidibacillus ferrooxidans str. Huett2 (GCA_002027205)	1765683
Acidibacillus sulfuroxidans (GCA_003144315)	1765684
Acidiferrobacteraceae bacterium (GCA_002687565)	2024893
Acidiferrobacteraceae bacterium (GCA_002721105)	2024893
Acidiferrobacteraceae bacterium (GCA_002724185)	2024893
Acidiferrobacteraceae bacterium (GCA_002725185)	2024893
Acidihalobacter ferrooxidans str. V8 (GCA_001975725)	1765967
Acidihalobacter prosperus str. DSM 5130 (GCA_000754095)	160660
Acidihalobacter prosperus str. V6 (GCA_001753165)	160660
Acidihalobacter prosperus str. F5 (GCA_001753245)	160660
Acidilobus saccharovorans 345-15 (GCA_000144915)	666510
Acidimicrobiales bacterium (GCA_003243955)	2201156
Acidimicrobium ferrooxidans DSM 10331 (GCA_000023265)	525909
Acidiphilium cryptum JF-5 (GCA_000016725)	349163
Acidiphilium multivorum AIU301 (GCA_000202835)	926570
Acidiphilium rubrum (GCA_900156265)	526
Acidiphilium sp. 20-67-58 (GCA_002255515)	1970291
Acidiphilium sp. 21-60-14 (GCA_002255745)	1970292
Acidiphilium sp. 37-64-53 (GCA_002279345)	1970299
Acidiphilium sp. JA12-A1 (GCA_000724705)	1464546
Acidiphilium sp. PM (GCA_000219295)	1043206
Acidipila dinghuensis str. DHOF10 (GCA_004123295)	1560006
Acidipila rosea str. DSM 103428 (GCA_004339725)	768535
Acidipila sp. 4G-K13 (GCA_003428625)	2303751
Acidipila sp. EB88 (GCA_003858395)	2305226
Acidiplasma aeolicum str. V (GCA_001399695)	507754
Acidiplasma aeolicum str. VT (GCA_001402945)	507754
Acidiplasma cupricumulans str. BH2 (GCA_001402935)	312540
Acidiplasma sp. MBA-1 (GCA_000949015)	1293648
Acidipropionibacterium acidipropionici ATCC 4875 (GCA_000310065)	1171373
Acidipropionibacterium acidipropionici str. WSH1105 (GCA_001975205)	1748
Acidipropionibacterium acidipropionici str. WGS7 (GCA_003956085)	1748
Acidipropionibacterium acidipropionici (GCA_005890155)	1748
Acidipropionibacterium jensenii (GCA_004011055)	1749
Acidipropionibacterium jensenii (GCA_004011075)	1749
Acidipropionibacterium jensenii (GCA_005890135)	1749
Acidipropionibacterium jensenii (GCA_900637925)	1749
Acidipropionibacterium virtanenii str. JS278 (GCA_003325455)	2057246
Acidisarcina polymorpha str. SBC82 (GCA_003330725)	2211140
Acidithiobacillales bacterium SM1_46 (GCA_001304215)	1703384
Acidithiobacillus caldus ATCC 51756 (GCA_000175575)	637389
Acidithiobacillus caldus str. DX (GCA_001756675)	33059
Acidithiobacillus caldus SM-1 (GCA_000221025)	990288
Acidithiobacillus ferridurans str. JCM 18981 (GCA_003966655)	1232575
Acidithiobacillus ferrivorans str. YL15 (GCA_001685225)	160808
Acidithiobacillus ferrivorans str. PQ33 (GCA_001857665)	160808
Acidithiobacillus ferrivorans (GCA_002255305)	160808
Acidithiobacillus ferrivorans SS3 (GCA_000214095)	743299
Acidithiobacillus ferrooxidans ATCC 23270 (GCA_000021485)	243159
Acidithiobacillus ferrooxidans str. BY0502 (GCA_001652185)	920
Acidithiobacillus ferrooxidans str. CCM 4253 (GCA_003233765)	920
Acidithiobacillus ferrooxidans str. IO-2C (GCA_003309025)	920
Acidithiobacillus sp. (GCA_002733395)	1872118
Acidithiobacillus sp. CJ-2 (GCA_003721225)	1867749
Acidithiobacillus sp. GGI-221 (GCA_000179815)	872330
Acidithiobacillus sp. SH (GCA_002847505)	187490
Acidithiobacillus thiooxidans str. A02 (GCA_001705645)	930
Acidithiobacillus thiooxidans str. DXS-W (GCA_001705805)	930
Acidobacteria bacterium 13_1_20CM_2_55_15 (GCA_001920875)	1803424
Acidobacteria bacterium 13_1_20CM_3_53_8 (GCA_001920415)	1803431
Acidobacteria bacterium 13_1_40CM_3_56_11 (GCA_001918885)	1803448
Acidobacteria bacterium 13_1_40CM_56_16 (GCA_001917925)	1803458
Acidobacteria bacterium 13_1_40CM_65_14 (GCA_001917905)	1803459
Acidobacteria bacterium 21-70-11 (GCA_002279205)	1970485
Acidobacteria bacterium 37-71-11 (GCA_002279285)	1970487
Acidobacteria bacterium CG_4_9_14_3_um_filter_49_7 (GCA_002789615)	1973888
Acidobacteria bacterium (GCA_002687695)	1978231
Acidobacteria bacterium (GCA_002693525)	1978231
Acidobacteria bacterium (GCA_002712885)	1978231
Acidobacteria bacterium (GCA_002713265)	1978231
Acidobacteria bacterium (GCA_002714165)	1978231
Acidobacteria bacterium (GCA_002720815)	1978231
Acidobacteria bacterium (GCA_002722645)	1978231
Acidobacteria bacterium (GCA_002722875)	1978231
Acidobacteria bacterium (GCA_002722915)	1978231
Acidobacteria bacterium (GCA_002726085)	1978231
Acidobacteria bacterium (GCA_002730525)	1978231
Acidobacteria bacterium (GCA_002747255)	1978231
Acidobacteria bacterium (GCA_002748205)	1978231
Acidobacteria bacterium (GCA_003010405)	1978231
Acidobacteria bacterium (GCA_003222275)	1978231
Acidobacteria bacterium (GCA_003222305)	1978231
Acidobacteria bacterium (GCA_003222375)	1978231
Acidobacteria bacterium (GCA_003222385)	1978231
Acidobacteria bacterium (GCA_003222395)	1978231
Acidobacteria bacterium (GCA_003222435)	1978231
Acidobacteria bacterium (GCA_003222455)	1978231
Acidobacteria bacterium (GCA_003222505)	1978231
Acidobacteria bacterium (GCA_003222535)	1978231
Acidobacteria bacterium (GCA_003222555)	1978231
Acidobacteria bacterium (GCA_003222575)	1978231
Acidobacteria bacterium (GCA_003222635)	1978231
Acidobacteria bacterium (GCA_003222675)	1978231
Acidobacteria bacterium (GCA_003222685)	1978231
Acidobacteria bacterium (GCA_003222755)	1978231
Acidobacteria bacterium (GCA_003222765)	1978231
Acidobacteria bacterium (GCA_003222775)	1978231
Acidobacteria bacterium (GCA_003222815)	1978231
Acidobacteria bacterium (GCA_003222835)	1978231
Acidobacteria bacterium (GCA_003222845)	1978231
Acidobacteria bacterium (GCA_003222895)	1978231
Acidobacteria bacterium (GCA_003222915)	1978231
Acidobacteria bacterium (GCA_003222935)	1978231
Acidobacteria bacterium (GCA_003222945)	1978231
Acidobacteria bacterium (GCA_003222975)	1978231
Acidobacteria bacterium (GCA_003223025)	1978231
Acidobacteria bacterium (GCA_003223065)	1978231
Acidobacteria bacterium (GCA_003223115)	1978231
Acidobacteria bacterium (GCA_003223135)	1978231
Acidobacteria bacterium (GCA_003223145)	1978231
Acidobacteria bacterium (GCA_003223195)	1978231
Acidobacteria bacterium (GCA_003223215)	1978231
Acidobacteria bacterium (GCA_003223245)	1978231
Acidobacteria bacterium (GCA_003223255)	1978231
Acidobacteria bacterium (GCA_003223295)	1978231
Acidobacteria bacterium (GCA_003223315)	1978231
Acidobacteria bacterium (GCA_003223325)	1978231
Acidobacteria bacterium (GCA_003223345)	1978231
Acidobacteria bacterium (GCA_003223555)	1978231
Acidobacteria bacterium (GCA_003223615)	1978231
Acidobacteria bacterium (GCA_003223635)	1978231
Acidobacteria bacterium (GCA_003223645)	1978231
Acidobacteria bacterium (GCA_003223675)	1978231
Acidobacteria bacterium (GCA_003223755)	1978231
Acidobacteria bacterium (GCA_003223785)	1978231
Acidobacteria bacterium (GCA_003223815)	1978231
Acidobacteria bacterium (GCA_003223835)	1978231
Acidobacteria bacterium (GCA_003223855)	1978231
Acidobacteria bacterium (GCA_003223875)	1978231
Acidobacteria bacterium (GCA_003223895)	1978231
Acidobacteria bacterium (GCA_003223915)	1978231
Acidobacteria bacterium (GCA_003223935)	1978231
Acidobacteria bacterium (GCA_003223975)	1978231
Acidobacteria bacterium (GCA_003224015)	1978231
Acidobacteria bacterium (GCA_003224025)	1978231
Acidobacteria bacterium (GCA_003224055)	1978231
Acidobacteria bacterium (GCA_003224085)	1978231
Acidobacteria bacterium (GCA_003224105)	1978231
Acidobacteria bacterium (GCA_003224145)	1978231
Acidobacteria bacterium (GCA_003224175)	1978231
Acidobacteria bacterium (GCA_003224195)	1978231
Acidobacteria bacterium (GCA_003224235)	1978231
Acidobacteria bacterium (GCA_003224495)	1978231
Acidobacteria bacterium (GCA_003224525)	1978231
Acidobacteria bacterium (GCA_003224555)	1978231
Acidobacteria bacterium (GCA_003224585)	1978231
Acidobacteria bacterium (GCA_003224635)	1978231
Acidobacteria bacterium (GCA_003224715)	1978231
Acidobacteria bacterium (GCA_003224725)	1978231
Acidobacteria bacterium (GCA_003224755)	1978231
Acidobacteria bacterium (GCA_003224775)	1978231
Acidobacteria bacterium (GCA_003224835)	1978231
Acidobacteria bacterium (GCA_003224855)	1978231
Acidobacteria bacterium (GCA_003224895)	1978231
Acidobacteria bacterium (GCA_003224905)	1978231
Acidobacteria bacterium (GCA_003224955)	1978231
Acidobacteria bacterium (GCA_003224975)	1978231
Acidobacteria bacterium (GCA_003225005)	1978231
Acidobacteria bacterium (GCA_003225055)	1978231
Acidobacteria bacterium (GCA_003225075)	1978231
Acidobacteria bacterium (GCA_003225175)	1978231
Acidobacteria bacterium (GCA_003225215)	1978231
Acidobacteria bacterium (GCA_003225235)	1978231
Acidobacteria bacterium (GCA_003225255)	1978231
Acidobacteria bacterium (GCA_003225295)	1978231
Acidobacteria bacterium (GCA_003225315)	1978231
Acidobacteria bacterium (GCA_003225335)	1978231
Acidobacteria bacterium (GCA_003225355)	1978231
Acidobacteria bacterium (GCA_003225365)	1978231
Acidobacteria bacterium (GCA_003225455)	1978231
Acidobacteria bacterium (GCA_003225465)	1978231
Acidobacteria bacterium (GCA_003225495)	1978231
Acidobacteria bacterium (GCA_003225535)	1978231
Acidobacteria bacterium (GCA_003225555)	1978231
Acidobacteria bacterium (GCA_003225565)	1978231
Acidobacteria bacterium (GCA_003225595)	1978231
Acidobacteria bacterium (GCA_003225635)	1978231
Acidobacteria bacterium (GCA_003242705)	1978231
Acidobacteria bacterium (GCA_003385575)	1978231
Acidobacteria bacterium (GCA_003388555)	1978231
Acidobacteria bacterium (GCA_003504885)	1978231
Acidobacteria bacterium (GCA_003577105)	1978231
Acidobacteria bacterium (GCA_003577145)	1978231
Acidobacteria bacterium (GCA_003577175)	1978231
Acidobacteria bacterium (GCA_003650445)	1978231
Acidobacteria bacterium (GCA_003650485)	1978231
Acidobacteria bacterium (GCA_003695625)	1978231
Acidobacteria bacterium (GCA_003695645)	1978231
